PyTorch Version: 2.5.1
CUDA device available: True
Using CUDA device: cuda:0
Random Seed: 2
Task Importance Weight: 0
Output Path: ../my-logs/myafad-coral-0.4-3-seed2
Script: afad-coral.py
Epoch: 001/050 | Batch 0000/0462 | Cost: 18.2319
MAE/RMSE/Loss/Accuracy: | Current Valid: 4.74/6.15/11.7397/7.16% Ep. 3 | Best Valid : 4.74/6.15/11.7397/7.16% Ep. 3
Time elapsed: 6.34 min
Epoch: 005/050 | Batch 0000/0462 | Cost: 11.7849
Epoch: 005/050 | Batch 0050/0462 | Cost: 11.2699
Epoch: 005/050 | Batch 0100/0462 | Cost: 11.6968
Epoch: 005/050 | Batch 0150/0462 | Cost: 11.4172
Epoch: 005/050 | Batch 0200/0462 | Cost: 11.5578
Epoch: 005/050 | Batch 0250/0462 | Cost: 10.9970
Epoch: 005/050 | Batch 0300/0462 | Cost: 11.2230
Epoch: 005/050 | Batch 0350/0462 | Cost: 11.1028
Epoch: 005/050 | Batch 0400/0462 | Cost: 11.1718
Epoch: 005/050 | Batch 0450/0462 | Cost: 11.0031
MAE/RMSE/Loss/Accuracy: | Current Valid: 4.13/5.41/11.0873/8.60% Ep. 4 | Best Valid : 4.13/5.41/11.0873/8.60% Ep. 4
Time elapsed: 7.93 min
Epoch: 006/050 | Batch 0000/0462 | Cost: 11.0505
Epoch: 006/050 | Batch 0050/0462 | Cost: 10.6961
Epoch: 006/050 | Batch 0100/0462 | Cost: 11.0283
Epoch: 006/050 | Batch 0150/0462 | Cost: 11.0561
Epoch: 006/050 | Batch 0200/0462 | Cost: 10.9154
Epoch: 006/050 | Batch 0250/0462 | Cost: 10.7219
Epoch: 006/050 | Batch 0300/0462 | Cost: 10.6838
Epoch: 006/050 | Batch 0350/0462 | Cost: 10.5805
Epoch: 006/050 | Batch 0400/0462 | Cost: 11.0095
Epoch: 006/050 | Batch 0450/0462 | Cost: 10.5303
MAE/RMSE/Loss/Accuracy: | Current Valid: 4.10/5.38/10.4732/8.37% Ep. 5 | Best Valid : 4.10/5.38/10.4732/8.37% Ep. 5
Time elapsed: 9.52 min
Epoch: 007/050 | Batch 0000/0462 | Cost: 10.2791
Epoch: 007/050 | Batch 0050/0462 | Cost: 10.5278
Epoch: 007/050 | Batch 0100/0462 | Cost: 10.5228
Epoch: 007/050 | Batch 0150/0462 | Cost: 10.3724
Epoch: 007/050 | Batch 0200/0462 | Cost: 10.1898
Epoch: 007/050 | Batch 0250/0462 | Cost: 10.2864
Epoch: 007/050 | Batch 0300/0462 | Cost: 10.4226
Epoch: 007/050 | Batch 0350/0462 | Cost: 9.7404
Epoch: 007/050 | Batch 0400/0462 | Cost: 10.2059
Epoch: 007/050 | Batch 0450/0462 | Cost: 9.9683
MAE/RMSE/Loss/Accuracy: | Current Valid: 3.87/5.09/10.0838/8.92% Ep. 6 | Best Valid : 3.87/5.09/10.0838/8.92% Ep. 6
Time elapsed: 11.11 min
Epoch: 008/050 | Batch 0000/0462 | Cost: 10.1839
Epoch: 008/050 | Batch 0050/0462 | Cost: 10.6833
Epoch: 008/050 | Batch 0100/0462 | Cost: 9.5445
Epoch: 008/050 | Batch 0150/0462 | Cost: 9.9548
Epoch: 008/050 | Batch 0200/0462 | Cost: 10.0170
Epoch: 008/050 | Batch 0250/0462 | Cost: 10.1614
Epoch: 008/050 | Batch 0300/0462 | Cost: 9.7957
Epoch: 008/050 | Batch 0350/0462 | Cost: 10.0226
Epoch: 008/050 | Batch 0400/0462 | Cost: 10.1735
Epoch: 008/050 | Batch 0450/0462 | Cost: 9.4749
MAE/RMSE/Loss/Accuracy: | Current Valid: 3.92/5.22/9.6809/9.31% Ep. 7 | Best Valid : 3.87/5.09/10.0838/8.92% Ep. 6
Time elapsed: 12.70 min
Epoch: 009/050 | Batch 0000/0462 | Cost: 9.4906
Epoch: 009/050 | Batch 0050/0462 | Cost: 9.4493
Epoch: 009/050 | Batch 0100/0462 | Cost: 9.5303
Epoch: 009/050 | Batch 0150/0462 | Cost: 10.0972
Epoch: 009/050 | Batch 0200/0462 | Cost: 9.9010
Epoch: 009/050 | Batch 0250/0462 | Cost: 9.6425
Epoch: 009/050 | Batch 0300/0462 | Cost: 9.1849
Epoch: 009/050 | Batch 0350/0462 | Cost: 9.7057
Epoch: 009/050 | Batch 0400/0462 | Cost: 9.9194
Epoch: 009/050 | Batch 0450/0462 | Cost: 9.6110
MAE/RMSE/Loss/Accuracy: | Current Valid: 3.65/4.89/9.2678/10.26% Ep. 8 | Best Valid : 3.65/4.89/9.2678/10.26% Ep. 8
Time elapsed: 14.28 min
Epoch: 010/050 | Batch 0000/0462 | Cost: 9.5155
Epoch: 010/050 | Batch 0050/0462 | Cost: 9.6394
Epoch: 010/050 | Batch 0100/0462 | Cost: 9.0371
Epoch: 010/050 | Batch 0150/0462 | Cost: 9.4054
Epoch: 010/050 | Batch 0200/0462 | Cost: 9.4847
Epoch: 010/050 | Batch 0250/0462 | Cost: 9.5340
Epoch: 010/050 | Batch 0300/0462 | Cost: 8.8000
Epoch: 010/050 | Batch 0350/0462 | Cost: 9.5439
Epoch: 010/050 | Batch 0400/0462 | Cost: 9.4916
Epoch: 010/050 | Batch 0450/0462 | Cost: 9.2891
MAE/RMSE/Loss/Accuracy: | Current Valid: 3.81/5.01/9.2015/9.35% Ep. 9 | Best Valid : 3.65/4.89/9.2678/10.26% Ep. 8
Time elapsed: 15.86 min
Epoch: 011/050 | Batch 0000/0462 | Cost: 8.9488
Epoch: 011/050 | Batch 0050/0462 | Cost: 8.9375
Epoch: 011/050 | Batch 0100/0462 | Cost: 8.7516
Epoch: 011/050 | Batch 0150/0462 | Cost: 9.3473
Epoch: 011/050 | Batch 0200/0462 | Cost: 8.9580
Epoch: 011/050 | Batch 0250/0462 | Cost: 8.7924
Epoch: 011/050 | Batch 0300/0462 | Cost: 9.0731
Epoch: 011/050 | Batch 0350/0462 | Cost: 8.7366
Epoch: 011/050 | Batch 0400/0462 | Cost: 8.9768
Epoch: 011/050 | Batch 0450/0462 | Cost: 8.9608
MAE/RMSE/Loss/Accuracy: | Current Valid: 3.63/4.88/8.8517/9.88% Ep. 10 | Best Valid : 3.63/4.88/8.8517/9.88% Ep. 10
Time elapsed: 17.45 min
Epoch: 012/050 | Batch 0000/0462 | Cost: 8.6792
Epoch: 012/050 | Batch 0050/0462 | Cost: 8.2852
Epoch: 012/050 | Batch 0100/0462 | Cost: 8.8131
Epoch: 012/050 | Batch 0150/0462 | Cost: 8.9519
Epoch: 012/050 | Batch 0200/0462 | Cost: 8.9617
Epoch: 012/050 | Batch 0250/0462 | Cost: 8.6859
Epoch: 012/050 | Batch 0300/0462 | Cost: 9.0969
Epoch: 012/050 | Batch 0350/0462 | Cost: 8.3088
Epoch: 012/050 | Batch 0400/0462 | Cost: 8.3687
Epoch: 012/050 | Batch 0450/0462 | Cost: 8.8340
MAE/RMSE/Loss/Accuracy: | Current Valid: 3.61/4.94/8.7994/10.87% Ep. 11 | Best Valid : 3.61/4.94/8.7994/10.87% Ep. 11
Time elapsed: 19.04 min
Epoch: 013/050 | Batch 0000/0462 | Cost: 8.2498
Epoch: 013/050 | Batch 0050/0462 | Cost: 8.5359
Epoch: 013/050 | Batch 0100/0462 | Cost: 8.9267
Epoch: 013/050 | Batch 0150/0462 | Cost: 8.2659
Epoch: 013/050 | Batch 0200/0462 | Cost: 8.4640
Epoch: 013/050 | Batch 0250/0462 | Cost: 8.2344
Epoch: 013/050 | Batch 0300/0462 | Cost: 8.7489
Epoch: 013/050 | Batch 0350/0462 | Cost: 8.4490
Epoch: 013/050 | Batch 0400/0462 | Cost: 7.9927
Epoch: 013/050 | Batch 0450/0462 | Cost: 8.4848
MAE/RMSE/Loss/Accuracy: | Current Valid: 3.62/4.85/8.6422/9.72% Ep. 12 | Best Valid : 3.61/4.94/8.7994/10.87% Ep. 11
Time elapsed: 20.62 min
Epoch: 014/050 | Batch 0000/0462 | Cost: 7.6099
Epoch: 014/050 | Batch 0050/0462 | Cost: 7.8836
Epoch: 014/050 | Batch 0100/0462 | Cost: 8.1079
Epoch: 014/050 | Batch 0150/0462 | Cost: 8.4215
Epoch: 014/050 | Batch 0200/0462 | Cost: 8.3164
Epoch: 014/050 | Batch 0250/0462 | Cost: 7.9763
Epoch: 014/050 | Batch 0300/0462 | Cost: 8.2809
Epoch: 014/050 | Batch 0350/0462 | Cost: 8.1552
Epoch: 014/050 | Batch 0400/0462 | Cost: 7.7750
Epoch: 014/050 | Batch 0450/0462 | Cost: 8.0458
MAE/RMSE/Loss/Accuracy: | Current Valid: 3.53/4.83/8.4752/10.94% Ep. 13 | Best Valid : 3.53/4.83/8.4752/10.94% Ep. 13
Time elapsed: 22.21 min
Epoch: 015/050 | Batch 0000/0462 | Cost: 8.5094
Epoch: 015/050 | Batch 0050/0462 | Cost: 8.2405
Epoch: 015/050 | Batch 0100/0462 | Cost: 7.7398
Epoch: 015/050 | Batch 0150/0462 | Cost: 8.2565
Epoch: 015/050 | Batch 0200/0462 | Cost: 8.2870
Epoch: 015/050 | Batch 0250/0462 | Cost: 8.5804
Epoch: 015/050 | Batch 0300/0462 | Cost: 8.2668
Epoch: 015/050 | Batch 0350/0462 | Cost: 8.1787
Epoch: 015/050 | Batch 0400/0462 | Cost: 7.9991
Epoch: 015/050 | Batch 0450/0462 | Cost: 8.3869
MAE/RMSE/Loss/Accuracy: | Current Valid: 3.58/4.82/8.5164/10.26% Ep. 14 | Best Valid : 3.53/4.83/8.4752/10.94% Ep. 13
Time elapsed: 23.79 min
Epoch: 016/050 | Batch 0000/0462 | Cost: 8.0232
Epoch: 016/050 | Batch 0050/0462 | Cost: 8.0132
Epoch: 016/050 | Batch 0100/0462 | Cost: 8.0777
Epoch: 016/050 | Batch 0150/0462 | Cost: 7.5938
Epoch: 016/050 | Batch 0200/0462 | Cost: 7.6281
Epoch: 016/050 | Batch 0250/0462 | Cost: 7.4832
Epoch: 016/050 | Batch 0300/0462 | Cost: 7.6814
Epoch: 016/050 | Batch 0350/0462 | Cost: 8.2609
Epoch: 016/050 | Batch 0400/0462 | Cost: 7.7333
Epoch: 016/050 | Batch 0450/0462 | Cost: 8.2659
MAE/RMSE/Loss/Accuracy: | Current Valid: 3.45/4.65/8.2087/10.41% Ep. 15 | Best Valid : 3.45/4.65/8.2087/10.41% Ep. 15
Time elapsed: 25.38 min
Epoch: 017/050 | Batch 0000/0462 | Cost: 7.3861
Epoch: 017/050 | Batch 0050/0462 | Cost: 7.7982
Epoch: 017/050 | Batch 0100/0462 | Cost: 8.1916
Epoch: 017/050 | Batch 0150/0462 | Cost: 7.6502
Epoch: 017/050 | Batch 0200/0462 | Cost: 7.9932
Epoch: 017/050 | Batch 0250/0462 | Cost: 7.8782
Epoch: 017/050 | Batch 0300/0462 | Cost: 7.6343
Epoch: 017/050 | Batch 0350/0462 | Cost: 7.4631
Epoch: 017/050 | Batch 0400/0462 | Cost: 7.6394
Epoch: 017/050 | Batch 0450/0462 | Cost: 7.7527
MAE/RMSE/Loss/Accuracy: | Current Valid: 3.51/4.74/8.2107/10.52% Ep. 16 | Best Valid : 3.45/4.65/8.2087/10.41% Ep. 15
Time elapsed: 26.96 min
Epoch: 018/050 | Batch 0000/0462 | Cost: 6.9029
Epoch: 018/050 | Batch 0050/0462 | Cost: 7.9491
Epoch: 018/050 | Batch 0100/0462 | Cost: 7.4056
Epoch: 018/050 | Batch 0150/0462 | Cost: 7.7652
Epoch: 018/050 | Batch 0200/0462 | Cost: 7.6113
Epoch: 018/050 | Batch 0250/0462 | Cost: 7.7293
Epoch: 018/050 | Batch 0300/0462 | Cost: 7.3468
Epoch: 018/050 | Batch 0350/0462 | Cost: 7.2175
Epoch: 018/050 | Batch 0400/0462 | Cost: 7.2593
Epoch: 018/050 | Batch 0450/0462 | Cost: 7.5391
MAE/RMSE/Loss/Accuracy: | Current Valid: 3.53/4.83/8.3112/10.85% Ep. 17 | Best Valid : 3.45/4.65/8.2087/10.41% Ep. 15
Time elapsed: 28.55 min
Epoch: 019/050 | Batch 0000/0462 | Cost: 7.0141
Epoch: 019/050 | Batch 0050/0462 | Cost: 7.2609
Epoch: 019/050 | Batch 0100/0462 | Cost: 7.4592
Epoch: 019/050 | Batch 0150/0462 | Cost: 7.1322
Epoch: 019/050 | Batch 0200/0462 | Cost: 7.2990
Epoch: 019/050 | Batch 0250/0462 | Cost: 6.9457
Epoch: 019/050 | Batch 0300/0462 | Cost: 6.8362
Epoch: 019/050 | Batch 0350/0462 | Cost: 7.7264
Epoch: 019/050 | Batch 0400/0462 | Cost: 7.3357
Epoch: 019/050 | Batch 0450/0462 | Cost: 6.7391
MAE/RMSE/Loss/Accuracy: | Current Valid: 3.53/4.86/8.3260/11.19% Ep. 18 | Best Valid : 3.45/4.65/8.2087/10.41% Ep. 15
Time elapsed: 30.13 min
Epoch: 020/050 | Batch 0000/0462 | Cost: 6.8596
Epoch: 020/050 | Batch 0050/0462 | Cost: 6.9640
Epoch: 020/050 | Batch 0100/0462 | Cost: 6.6861
Epoch: 020/050 | Batch 0150/0462 | Cost: 7.0048
Epoch: 020/050 | Batch 0200/0462 | Cost: 7.0073
Epoch: 020/050 | Batch 0250/0462 | Cost: 6.7609
Epoch: 020/050 | Batch 0300/0462 | Cost: 6.6822
Epoch: 020/050 | Batch 0350/0462 | Cost: 6.8176
Epoch: 020/050 | Batch 0400/0462 | Cost: 6.8456
Epoch: 020/050 | Batch 0450/0462 | Cost: 7.4235
MAE/RMSE/Loss/Accuracy: | Current Valid: 3.84/5.09/8.6772/9.64% Ep. 19 | Best Valid : 3.45/4.65/8.2087/10.41% Ep. 15
Time elapsed: 31.71 min
Epoch: 021/050 | Batch 0000/0462 | Cost: 6.8035
Epoch: 021/050 | Batch 0050/0462 | Cost: 6.7342
Epoch: 021/050 | Batch 0100/0462 | Cost: 6.5734
Epoch: 021/050 | Batch 0150/0462 | Cost: 6.7200
Epoch: 021/050 | Batch 0200/0462 | Cost: 6.8387
Epoch: 021/050 | Batch 0250/0462 | Cost: 6.5628
Epoch: 021/050 | Batch 0300/0462 | Cost: 6.5659
Epoch: 021/050 | Batch 0350/0462 | Cost: 6.5864
Epoch: 021/050 | Batch 0400/0462 | Cost: 7.0272
Epoch: 021/050 | Batch 0450/0462 | Cost: 6.7369
MAE/RMSE/Loss/Accuracy: | Current Valid: 3.71/4.95/8.4795/9.85% Ep. 20 | Best Valid : 3.45/4.65/8.2087/10.41% Ep. 15
Time elapsed: 33.30 min
Epoch: 022/050 | Batch 0000/0462 | Cost: 6.3908
Epoch: 022/050 | Batch 0050/0462 | Cost: 6.1995
Epoch: 022/050 | Batch 0100/0462 | Cost: 6.1537
Epoch: 022/050 | Batch 0150/0462 | Cost: 6.1802
Epoch: 022/050 | Batch 0200/0462 | Cost: 6.4043
Epoch: 022/050 | Batch 0250/0462 | Cost: 6.5151
Epoch: 022/050 | Batch 0300/0462 | Cost: 6.6606
Epoch: 022/050 | Batch 0350/0462 | Cost: 7.4308
Epoch: 022/050 | Batch 0400/0462 | Cost: 6.6916
Epoch: 022/050 | Batch 0450/0462 | Cost: 6.5546
MAE/RMSE/Loss/Accuracy: | Current Valid: 3.54/4.84/8.3152/10.55% Ep. 21 | Best Valid : 3.45/4.65/8.2087/10.41% Ep. 15
Time elapsed: 34.89 min
Epoch: 023/050 | Batch 0000/0462 | Cost: 6.2583
Epoch: 023/050 | Batch 0050/0462 | Cost: 6.2495
Epoch: 023/050 | Batch 0100/0462 | Cost: 6.2970
Epoch: 023/050 | Batch 0150/0462 | Cost: 6.1351
Epoch: 023/050 | Batch 0200/0462 | Cost: 6.2092
Epoch: 023/050 | Batch 0250/0462 | Cost: 6.4724
Epoch: 023/050 | Batch 0300/0462 | Cost: 6.6748
Epoch: 023/050 | Batch 0350/0462 | Cost: 6.2380
Epoch: 023/050 | Batch 0400/0462 | Cost: 7.1914
Epoch: 023/050 | Batch 0450/0462 | Cost: 6.5644
MAE/RMSE/Loss/Accuracy: | Current Valid: 3.55/4.83/8.3776/10.98% Ep. 22 | Best Valid : 3.45/4.65/8.2087/10.41% Ep. 15
Time elapsed: 36.47 min
Epoch: 024/050 | Batch 0000/0462 | Cost: 6.6229
Epoch: 024/050 | Batch 0050/0462 | Cost: 5.7695
Epoch: 024/050 | Batch 0100/0462 | Cost: 5.8338
Epoch: 024/050 | Batch 0150/0462 | Cost: 6.1320
Epoch: 024/050 | Batch 0200/0462 | Cost: 6.6211
Epoch: 024/050 | Batch 0250/0462 | Cost: 6.7777
Epoch: 024/050 | Batch 0300/0462 | Cost: 6.4767
Epoch: 024/050 | Batch 0350/0462 | Cost: 6.4677
Epoch: 024/050 | Batch 0400/0462 | Cost: 6.3731
Epoch: 024/050 | Batch 0450/0462 | Cost: 6.0395
MAE/RMSE/Loss/Accuracy: | Current Valid: 3.57/4.83/8.3575/10.52% Ep. 23 | Best Valid : 3.45/4.65/8.2087/10.41% Ep. 15
Time elapsed: 38.06 min
Epoch: 025/050 | Batch 0000/0462 | Cost: 6.1869
Epoch: 025/050 | Batch 0050/0462 | Cost: 6.3534
Epoch: 025/050 | Batch 0100/0462 | Cost: 5.8314
Epoch: 025/050 | Batch 0150/0462 | Cost: 5.9117
Epoch: 025/050 | Batch 0200/0462 | Cost: 6.1673
Epoch: 025/050 | Batch 0250/0462 | Cost: 6.1543
Epoch: 025/050 | Batch 0300/0462 | Cost: 6.2259
Epoch: 025/050 | Batch 0350/0462 | Cost: 5.9050
Epoch: 025/050 | Batch 0400/0462 | Cost: 6.2663
Epoch: 025/050 | Batch 0450/0462 | Cost: 5.9770
MAE/RMSE/Loss/Accuracy: | Current Valid: 3.60/4.91/8.5393/10.75% Ep. 24 | Best Valid : 3.45/4.65/8.2087/10.41% Ep. 15
Time elapsed: 39.65 min
Epoch: 026/050 | Batch 0000/0462 | Cost: 5.8245
Epoch: 026/050 | Batch 0050/0462 | Cost: 5.6167
Epoch: 026/050 | Batch 0100/0462 | Cost: 5.8399
Epoch: 026/050 | Batch 0150/0462 | Cost: 5.7864
Epoch: 026/050 | Batch 0200/0462 | Cost: 5.5081
Epoch: 026/050 | Batch 0250/0462 | Cost: 6.0661
Epoch: 026/050 | Batch 0300/0462 | Cost: 5.8634
Epoch: 026/050 | Batch 0350/0462 | Cost: 6.0080
Epoch: 026/050 | Batch 0400/0462 | Cost: 5.9597
Epoch: 026/050 | Batch 0450/0462 | Cost: 6.0253
MAE/RMSE/Loss/Accuracy: | Current Valid: 3.62/4.94/8.7098/10.69% Ep. 25 | Best Valid : 3.45/4.65/8.2087/10.41% Ep. 15
Time elapsed: 41.23 min
Epoch: 027/050 | Batch 0000/0462 | Cost: 5.9347
Epoch: 027/050 | Batch 0050/0462 | Cost: 5.4210
Epoch: 027/050 | Batch 0100/0462 | Cost: 5.5408
Epoch: 027/050 | Batch 0150/0462 | Cost: 5.8412
Epoch: 027/050 | Batch 0200/0462 | Cost: 5.6532
Epoch: 027/050 | Batch 0250/0462 | Cost: 5.2181
Epoch: 027/050 | Batch 0300/0462 | Cost: 5.4982
Epoch: 027/050 | Batch 0350/0462 | Cost: 5.8460
Epoch: 027/050 | Batch 0400/0462 | Cost: 5.4148
Epoch: 027/050 | Batch 0450/0462 | Cost: 5.7634
MAE/RMSE/Loss/Accuracy: | Current Valid: 3.58/4.84/8.5189/10.64% Ep. 26 | Best Valid : 3.45/4.65/8.2087/10.41% Ep. 15
Time elapsed: 42.82 min
Epoch: 028/050 | Batch 0000/0462 | Cost: 5.0508
Epoch: 028/050 | Batch 0050/0462 | Cost: 5.1320
Epoch: 028/050 | Batch 0100/0462 | Cost: 5.5328
Epoch: 028/050 | Batch 0150/0462 | Cost: 5.2814
Epoch: 028/050 | Batch 0200/0462 | Cost: 5.2960
Epoch: 028/050 | Batch 0250/0462 | Cost: 5.6460
Epoch: 028/050 | Batch 0300/0462 | Cost: 5.8761
Epoch: 028/050 | Batch 0350/0462 | Cost: 5.6541
Epoch: 028/050 | Batch 0400/0462 | Cost: 5.6046
Epoch: 028/050 | Batch 0450/0462 | Cost: 5.6823
MAE/RMSE/Loss/Accuracy: | Current Valid: 3.62/4.88/8.6710/10.29% Ep. 27 | Best Valid : 3.45/4.65/8.2087/10.41% Ep. 15
Time elapsed: 44.40 min
Epoch: 029/050 | Batch 0000/0462 | Cost: 5.0106
Epoch: 029/050 | Batch 0050/0462 | Cost: 5.4177
Epoch: 029/050 | Batch 0100/0462 | Cost: 5.5825
Epoch: 029/050 | Batch 0150/0462 | Cost: 5.3772
Epoch: 029/050 | Batch 0200/0462 | Cost: 5.5201
Epoch: 029/050 | Batch 0250/0462 | Cost: 5.6918
Epoch: 029/050 | Batch 0300/0462 | Cost: 5.5178
Epoch: 029/050 | Batch 0350/0462 | Cost: 5.2088
Epoch: 029/050 | Batch 0400/0462 | Cost: 5.4835
Epoch: 029/050 | Batch 0450/0462 | Cost: 5.6673
MAE/RMSE/Loss/Accuracy: | Current Valid: 3.63/4.94/8.8527/10.45% Ep. 28 | Best Valid : 3.45/4.65/8.2087/10.41% Ep. 15
Time elapsed: 45.99 min
Epoch: 030/050 | Batch 0000/0462 | Cost: 4.6001
Epoch: 030/050 | Batch 0050/0462 | Cost: 5.0739
Epoch: 030/050 | Batch 0100/0462 | Cost: 5.0484
Epoch: 030/050 | Batch 0150/0462 | Cost: 5.2855
Epoch: 030/050 | Batch 0200/0462 | Cost: 5.2030
Epoch: 030/050 | Batch 0250/0462 | Cost: 5.2779
Epoch: 030/050 | Batch 0300/0462 | Cost: 5.3521
Epoch: 030/050 | Batch 0350/0462 | Cost: 5.2862
Epoch: 030/050 | Batch 0400/0462 | Cost: 5.3274
Epoch: 030/050 | Batch 0450/0462 | Cost: 5.5731
MAE/RMSE/Loss/Accuracy: | Current Valid: 3.66/4.97/8.9633/10.45% Ep. 29 | Best Valid : 3.45/4.65/8.2087/10.41% Ep. 15
Time elapsed: 47.57 min
Epoch: 031/050 | Batch 0000/0462 | Cost: 4.9818
Epoch: 031/050 | Batch 0050/0462 | Cost: 4.9899
Epoch: 031/050 | Batch 0100/0462 | Cost: 5.0733
Epoch: 031/050 | Batch 0150/0462 | Cost: 5.0495
Epoch: 031/050 | Batch 0200/0462 | Cost: 4.7791
Epoch: 031/050 | Batch 0250/0462 | Cost: 5.0096
Epoch: 031/050 | Batch 0300/0462 | Cost: 5.1849
Epoch: 031/050 | Batch 0350/0462 | Cost: 4.9884
Epoch: 031/050 | Batch 0400/0462 | Cost: 4.9613
Epoch: 031/050 | Batch 0450/0462 | Cost: 5.3288
MAE/RMSE/Loss/Accuracy: | Current Valid: 3.65/4.91/8.9233/10.39% Ep. 30 | Best Valid : 3.45/4.65/8.2087/10.41% Ep. 15
Time elapsed: 49.15 min
Epoch: 032/050 | Batch 0000/0462 | Cost: 4.8221
Epoch: 032/050 | Batch 0050/0462 | Cost: 4.9445
Epoch: 032/050 | Batch 0100/0462 | Cost: 4.5270
Epoch: 032/050 | Batch 0150/0462 | Cost: 4.7012
Epoch: 032/050 | Batch 0200/0462 | Cost: 4.9803
Epoch: 032/050 | Batch 0250/0462 | Cost: 4.8738
Epoch: 032/050 | Batch 0300/0462 | Cost: 5.1192
Epoch: 032/050 | Batch 0350/0462 | Cost: 4.9543
Epoch: 032/050 | Batch 0400/0462 | Cost: 4.8184
Epoch: 032/050 | Batch 0450/0462 | Cost: 5.1399
MAE/RMSE/Loss/Accuracy: | Current Valid: 3.64/4.92/9.0280/10.49% Ep. 31 | Best Valid : 3.45/4.65/8.2087/10.41% Ep. 15
Time elapsed: 50.74 min
Epoch: 033/050 | Batch 0000/0462 | Cost: 4.8396
Epoch: 033/050 | Batch 0050/0462 | Cost: 4.6691
Epoch: 033/050 | Batch 0100/0462 | Cost: 4.8143
Epoch: 033/050 | Batch 0150/0462 | Cost: 4.7497
Epoch: 033/050 | Batch 0200/0462 | Cost: 4.4130
Epoch: 033/050 | Batch 0250/0462 | Cost: 4.9394
Epoch: 033/050 | Batch 0300/0462 | Cost: 4.4306
Epoch: 033/050 | Batch 0350/0462 | Cost: 4.5966
Epoch: 033/050 | Batch 0400/0462 | Cost: 4.5540
Epoch: 033/050 | Batch 0450/0462 | Cost: 5.1562
MAE/RMSE/Loss/Accuracy: | Current Valid: 3.62/4.91/9.0939/10.47% Ep. 32 | Best Valid : 3.45/4.65/8.2087/10.41% Ep. 15
Time elapsed: 52.32 min
