PyTorch Version: 2.5.1
CUDA device available: True
Using CUDA device: cuda:0
Random Seed: 0
Task Importance Weight: 0
Output Path: ../my-logs/myafad-coral-0.4-3-seed0
Script: afad-coral.py
Epoch: 001/050 | Batch 0000/0462 | Cost: 17.9187
Epoch: 034/050 | Batch 0000/0462 | Cost: 4.2137
Epoch: 034/050 | Batch 0050/0462 | Cost: 4.2454
Epoch: 034/050 | Batch 0100/0462 | Cost: 4.3479
Epoch: 034/050 | Batch 0150/0462 | Cost: 4.2210
Epoch: 034/050 | Batch 0200/0462 | Cost: 4.5419
Epoch: 034/050 | Batch 0250/0462 | Cost: 4.4703
Epoch: 034/050 | Batch 0300/0462 | Cost: 4.3658
Epoch: 034/050 | Batch 0350/0462 | Cost: 4.4372
Epoch: 034/050 | Batch 0400/0462 | Cost: 4.3437
Epoch: 034/050 | Batch 0450/0462 | Cost: 4.7439
MAE/RMSE/Loss/Accuracy: | Current Valid: 3.64/4.91/9.2263/10.23% Ep. 33 | Best Valid : 3.50/4.80/8.2982/11.18% Ep. 16
Time elapsed: 104.41 min
Epoch: 035/050 | Batch 0000/0462 | Cost: 4.2023
Epoch: 035/050 | Batch 0050/0462 | Cost: 4.3323
Epoch: 035/050 | Batch 0100/0462 | Cost: 4.3372
Epoch: 035/050 | Batch 0150/0462 | Cost: 4.3518
Epoch: 035/050 | Batch 0200/0462 | Cost: 4.4073
Epoch: 035/050 | Batch 0250/0462 | Cost: 4.5442
Epoch: 035/050 | Batch 0300/0462 | Cost: 4.4638
Epoch: 035/050 | Batch 0350/0462 | Cost: 4.6805
Epoch: 035/050 | Batch 0400/0462 | Cost: 4.8165
Epoch: 035/050 | Batch 0450/0462 | Cost: 4.6674
MAE/RMSE/Loss/Accuracy: | Current Valid: 3.64/4.92/9.3721/10.74% Ep. 34 | Best Valid : 3.50/4.80/8.2982/11.18% Ep. 16
Time elapsed: 107.71 min
Epoch: 036/050 | Batch 0000/0462 | Cost: 4.0715
Epoch: 036/050 | Batch 0050/0462 | Cost: 4.1637
Epoch: 036/050 | Batch 0100/0462 | Cost: 4.1695
Epoch: 036/050 | Batch 0150/0462 | Cost: 4.0356
Epoch: 036/050 | Batch 0200/0462 | Cost: 4.2036
Epoch: 036/050 | Batch 0250/0462 | Cost: 4.1801
Epoch: 036/050 | Batch 0300/0462 | Cost: 4.3183
Epoch: 036/050 | Batch 0350/0462 | Cost: 4.6024
Epoch: 036/050 | Batch 0400/0462 | Cost: 4.2640
Epoch: 036/050 | Batch 0450/0462 | Cost: 4.2296
MAE/RMSE/Loss/Accuracy: | Current Valid: 3.62/4.86/9.3047/10.37% Ep. 35 | Best Valid : 3.50/4.80/8.2982/11.18% Ep. 16
Time elapsed: 111.01 min
Epoch: 037/050 | Batch 0000/0462 | Cost: 4.0489
Epoch: 037/050 | Batch 0050/0462 | Cost: 4.0702
Epoch: 037/050 | Batch 0100/0462 | Cost: 4.1053
Epoch: 037/050 | Batch 0150/0462 | Cost: 4.2207
Epoch: 037/050 | Batch 0200/0462 | Cost: 4.0017
Epoch: 037/050 | Batch 0250/0462 | Cost: 3.8868
Epoch: 037/050 | Batch 0300/0462 | Cost: 4.4427
Epoch: 037/050 | Batch 0350/0462 | Cost: 4.4296
Epoch: 037/050 | Batch 0400/0462 | Cost: 4.2978
Epoch: 037/050 | Batch 0450/0462 | Cost: 4.2994
MAE/RMSE/Loss/Accuracy: | Current Valid: 3.66/4.92/9.5702/10.32% Ep. 36 | Best Valid : 3.50/4.80/8.2982/11.18% Ep. 16
Time elapsed: 114.30 min
Epoch: 038/050 | Batch 0000/0462 | Cost: 3.6588
Epoch: 038/050 | Batch 0050/0462 | Cost: 3.8700
Epoch: 038/050 | Batch 0100/0462 | Cost: 3.8888
Epoch: 038/050 | Batch 0150/0462 | Cost: 4.3506
Epoch: 038/050 | Batch 0200/0462 | Cost: 4.0051
Epoch: 038/050 | Batch 0250/0462 | Cost: 4.1346
Epoch: 038/050 | Batch 0300/0462 | Cost: 4.0547
Epoch: 038/050 | Batch 0350/0462 | Cost: 4.1308
Epoch: 038/050 | Batch 0400/0462 | Cost: 3.9316
Epoch: 038/050 | Batch 0450/0462 | Cost: 4.1522
MAE/RMSE/Loss/Accuracy: | Current Valid: 3.69/4.93/9.6614/9.56% Ep. 37 | Best Valid : 3.50/4.80/8.2982/11.18% Ep. 16
Time elapsed: 117.60 min
Epoch: 039/050 | Batch 0000/0462 | Cost: 4.0491
Epoch: 039/050 | Batch 0050/0462 | Cost: 3.8624
Epoch: 039/050 | Batch 0100/0462 | Cost: 4.1417
Epoch: 039/050 | Batch 0150/0462 | Cost: 3.9252
Epoch: 039/050 | Batch 0200/0462 | Cost: 3.8607
Epoch: 039/050 | Batch 0250/0462 | Cost: 4.2787
Epoch: 039/050 | Batch 0300/0462 | Cost: 3.8877
Epoch: 039/050 | Batch 0350/0462 | Cost: 3.8167
Epoch: 039/050 | Batch 0400/0462 | Cost: 3.7945
Epoch: 039/050 | Batch 0450/0462 | Cost: 3.6580
MAE/RMSE/Loss/Accuracy: | Current Valid: 3.70/5.01/10.0923/10.01% Ep. 38 | Best Valid : 3.50/4.80/8.2982/11.18% Ep. 16
Time elapsed: 120.90 min
Epoch: 040/050 | Batch 0000/0462 | Cost: 3.7582
Epoch: 040/050 | Batch 0050/0462 | Cost: 3.7825
Epoch: 040/050 | Batch 0100/0462 | Cost: 3.8308
Epoch: 040/050 | Batch 0150/0462 | Cost: 3.7212
Epoch: 040/050 | Batch 0200/0462 | Cost: 3.8253
Epoch: 040/050 | Batch 0250/0462 | Cost: 3.7598
Epoch: 040/050 | Batch 0300/0462 | Cost: 3.7942
Epoch: 040/050 | Batch 0350/0462 | Cost: 4.1240
Epoch: 040/050 | Batch 0400/0462 | Cost: 4.5092
Epoch: 040/050 | Batch 0450/0462 | Cost: 4.1579
MAE/RMSE/Loss/Accuracy: | Current Valid: 3.64/4.97/10.0505/10.83% Ep. 39 | Best Valid : 3.50/4.80/8.2982/11.18% Ep. 16
Time elapsed: 124.20 min
Epoch: 041/050 | Batch 0000/0462 | Cost: 3.6653
Epoch: 041/050 | Batch 0050/0462 | Cost: 3.7271
Epoch: 041/050 | Batch 0100/0462 | Cost: 3.7288
Epoch: 041/050 | Batch 0150/0462 | Cost: 3.8103
Epoch: 041/050 | Batch 0200/0462 | Cost: 3.4867
Epoch: 041/050 | Batch 0250/0462 | Cost: 3.9980
Epoch: 041/050 | Batch 0300/0462 | Cost: 3.7659
Epoch: 041/050 | Batch 0350/0462 | Cost: 3.9518
Epoch: 041/050 | Batch 0400/0462 | Cost: 3.7655
Epoch: 041/050 | Batch 0450/0462 | Cost: 3.7880
MAE/RMSE/Loss/Accuracy: | Current Valid: 3.63/4.89/9.8694/10.26% Ep. 40 | Best Valid : 3.50/4.80/8.2982/11.18% Ep. 16
Time elapsed: 127.49 min
Epoch: 042/050 | Batch 0000/0462 | Cost: 3.5079
Epoch: 042/050 | Batch 0050/0462 | Cost: 3.5015
Epoch: 042/050 | Batch 0100/0462 | Cost: 3.4850
Epoch: 042/050 | Batch 0150/0462 | Cost: 3.6085
Epoch: 042/050 | Batch 0200/0462 | Cost: 3.5622
Epoch: 042/050 | Batch 0250/0462 | Cost: 3.6377
Epoch: 042/050 | Batch 0300/0462 | Cost: 3.7104
Epoch: 042/050 | Batch 0350/0462 | Cost: 3.8095
Epoch: 042/050 | Batch 0400/0462 | Cost: 3.8438
Epoch: 042/050 | Batch 0450/0462 | Cost: 4.0317
MAE/RMSE/Loss/Accuracy: | Current Valid: 3.67/4.98/10.2945/10.45% Ep. 41 | Best Valid : 3.50/4.80/8.2982/11.18% Ep. 16
Time elapsed: 130.80 min
Epoch: 043/050 | Batch 0000/0462 | Cost: 3.7069
Epoch: 043/050 | Batch 0050/0462 | Cost: 3.4965
Epoch: 043/050 | Batch 0100/0462 | Cost: 3.2860
Epoch: 043/050 | Batch 0150/0462 | Cost: 3.4955
Epoch: 043/050 | Batch 0200/0462 | Cost: 3.4805
Epoch: 043/050 | Batch 0250/0462 | Cost: 3.6115
Epoch: 043/050 | Batch 0300/0462 | Cost: 3.4929
Epoch: 043/050 | Batch 0350/0462 | Cost: 3.6959
Epoch: 043/050 | Batch 0400/0462 | Cost: 3.5571
Epoch: 043/050 | Batch 0450/0462 | Cost: 3.4653
MAE/RMSE/Loss/Accuracy: | Current Valid: 3.65/4.89/10.0548/10.16% Ep. 42 | Best Valid : 3.50/4.80/8.2982/11.18% Ep. 16
Time elapsed: 134.10 min
Epoch: 044/050 | Batch 0000/0462 | Cost: 3.4149
Epoch: 044/050 | Batch 0050/0462 | Cost: 3.2951
Epoch: 044/050 | Batch 0100/0462 | Cost: 3.4607
Epoch: 044/050 | Batch 0150/0462 | Cost: 3.7718
Epoch: 044/050 | Batch 0200/0462 | Cost: 3.2779
Epoch: 044/050 | Batch 0250/0462 | Cost: 3.4828
Epoch: 044/050 | Batch 0300/0462 | Cost: 3.1622
Epoch: 044/050 | Batch 0350/0462 | Cost: 3.7371
Epoch: 044/050 | Batch 0400/0462 | Cost: 3.4730
Epoch: 044/050 | Batch 0450/0462 | Cost: 3.3084
MAE/RMSE/Loss/Accuracy: | Current Valid: 3.62/4.87/10.0967/10.36% Ep. 43 | Best Valid : 3.50/4.80/8.2982/11.18% Ep. 16
Time elapsed: 137.39 min
Epoch: 045/050 | Batch 0000/0462 | Cost: 3.2942
Epoch: 045/050 | Batch 0050/0462 | Cost: 3.6732
Epoch: 045/050 | Batch 0100/0462 | Cost: 3.8699
Epoch: 045/050 | Batch 0150/0462 | Cost: 3.5917
Epoch: 045/050 | Batch 0200/0462 | Cost: 3.2784
Epoch: 045/050 | Batch 0250/0462 | Cost: 3.2633
Epoch: 045/050 | Batch 0300/0462 | Cost: 3.2495
Epoch: 045/050 | Batch 0350/0462 | Cost: 3.6150
Epoch: 045/050 | Batch 0400/0462 | Cost: 3.3844
Epoch: 045/050 | Batch 0450/0462 | Cost: 3.4492
MAE/RMSE/Loss/Accuracy: | Current Valid: 3.60/4.85/10.1467/10.11% Ep. 44 | Best Valid : 3.50/4.80/8.2982/11.18% Ep. 16
Time elapsed: 140.69 min
Epoch: 046/050 | Batch 0000/0462 | Cost: 3.4417
Epoch: 046/050 | Batch 0050/0462 | Cost: 3.5371
Epoch: 046/050 | Batch 0100/0462 | Cost: 3.2852
Epoch: 046/050 | Batch 0150/0462 | Cost: 3.1844
Epoch: 046/050 | Batch 0200/0462 | Cost: 3.2723
Epoch: 046/050 | Batch 0250/0462 | Cost: 3.6089
Epoch: 046/050 | Batch 0300/0462 | Cost: 3.4281
Epoch: 046/050 | Batch 0350/0462 | Cost: 3.4150
Epoch: 046/050 | Batch 0400/0462 | Cost: 3.2458
Epoch: 046/050 | Batch 0450/0462 | Cost: 3.8005
MAE/RMSE/Loss/Accuracy: | Current Valid: 3.63/4.89/10.3834/10.16% Ep. 45 | Best Valid : 3.50/4.80/8.2982/11.18% Ep. 16
Time elapsed: 143.98 min
Epoch: 047/050 | Batch 0000/0462 | Cost: 3.2923
Epoch: 047/050 | Batch 0050/0462 | Cost: 3.2970
Epoch: 047/050 | Batch 0100/0462 | Cost: 3.3090
Epoch: 047/050 | Batch 0150/0462 | Cost: 3.3282
Epoch: 047/050 | Batch 0200/0462 | Cost: 3.3013
Epoch: 047/050 | Batch 0250/0462 | Cost: 3.3469
Epoch: 047/050 | Batch 0300/0462 | Cost: 3.4159
Epoch: 047/050 | Batch 0350/0462 | Cost: 3.1985
Epoch: 047/050 | Batch 0400/0462 | Cost: 3.3393
Epoch: 047/050 | Batch 0450/0462 | Cost: 3.2122
MAE/RMSE/Loss/Accuracy: | Current Valid: 3.60/4.87/10.4378/10.32% Ep. 46 | Best Valid : 3.50/4.80/8.2982/11.18% Ep. 16
Time elapsed: 147.28 min
Epoch: 048/050 | Batch 0000/0462 | Cost: 3.4485
Epoch: 048/050 | Batch 0050/0462 | Cost: 3.3847
Epoch: 048/050 | Batch 0100/0462 | Cost: 3.2238
Epoch: 048/050 | Batch 0150/0462 | Cost: 3.0232
Epoch: 048/050 | Batch 0200/0462 | Cost: 3.4962
Epoch: 048/050 | Batch 0250/0462 | Cost: 3.8433
Epoch: 048/050 | Batch 0300/0462 | Cost: 3.7020
Epoch: 048/050 | Batch 0350/0462 | Cost: 3.3213
Epoch: 048/050 | Batch 0400/0462 | Cost: 3.0803
Epoch: 048/050 | Batch 0450/0462 | Cost: 3.4824
MAE/RMSE/Loss/Accuracy: | Current Valid: 3.63/4.88/10.5492/10.29% Ep. 47 | Best Valid : 3.50/4.80/8.2982/11.18% Ep. 16
Time elapsed: 150.57 min
Epoch: 049/050 | Batch 0000/0462 | Cost: 3.2844
Epoch: 049/050 | Batch 0050/0462 | Cost: 3.1297
Epoch: 049/050 | Batch 0100/0462 | Cost: 3.4184
Epoch: 049/050 | Batch 0150/0462 | Cost: 3.1017
Epoch: 049/050 | Batch 0200/0462 | Cost: 3.0572
Epoch: 049/050 | Batch 0250/0462 | Cost: 3.1258
Epoch: 049/050 | Batch 0300/0462 | Cost: 3.0755
Epoch: 049/050 | Batch 0350/0462 | Cost: 3.3815
Epoch: 049/050 | Batch 0400/0462 | Cost: 3.3457
Epoch: 049/050 | Batch 0450/0462 | Cost: 3.2505
MAE/RMSE/Loss/Accuracy: | Current Valid: 3.60/4.85/10.5466/10.62% Ep. 48 | Best Valid : 3.50/4.80/8.2982/11.18% Ep. 16
Time elapsed: 153.87 min
Epoch: 050/050 | Batch 0000/0462 | Cost: 3.2806
Epoch: 050/050 | Batch 0050/0462 | Cost: 3.1287
Epoch: 050/050 | Batch 0100/0462 | Cost: 3.2830
Epoch: 050/050 | Batch 0150/0462 | Cost: 3.5287
Epoch: 050/050 | Batch 0200/0462 | Cost: 3.2579
Epoch: 050/050 | Batch 0250/0462 | Cost: 3.2928
Epoch: 050/050 | Batch 0300/0462 | Cost: 2.9707
Epoch: 050/050 | Batch 0350/0462 | Cost: 3.0262
Epoch: 050/050 | Batch 0400/0462 | Cost: 3.2550
Epoch: 050/050 | Batch 0450/0462 | Cost: 3.3392
MAE/RMSE/Loss/Accuracy: | Current Valid: 3.59/4.85/10.6544/10.54% Ep. 49 | Best Valid : 3.50/4.80/8.2982/11.18% Ep. 16
Time elapsed: 157.17 min

MAE/RMSE/Loss/Accuracy: | Last Train: 1.29/1.73/3.1119/25.84% | Last Valid: 3.59/4.85/10.6544/10.54% | Last Test: 3.59/4.81/10.5303/10.35%
Total Training Time: 158.61 min

MAE/RMSE/Loss/Accuracy: | Best Train: 3.13/4.15/7.4210/11.35% | Best Valid: 3.50/4.80/8.2982/11.18% | Best Test: 3.50/4.79/8.2886/10.90%
